Surrogate model,dataset,Surrogate modeling method,accuracy,robustness,time
BF11_4svr_poly,BF11_4,svr_poly,0.069151192,0.606767555,1490.8864
BF11_5svr_poly,BF11_5,svr_poly,0.326151354,0.606767555,2644.4424
BF11_6svr_poly,BF11_6,svr_poly,0.510556837,0.606767555,2221.9372
BF11_7svr_poly,BF11_7,svr_poly,0.213044628,0.606767555,3192.052
BF11_8svr_poly,BF11_8,svr_poly,0.32684127,0.606767555,4377.249
BF11_9svr_poly,BF11_9,svr_poly,0.38743665,0.606767555,5557.7999
BF11_10svr_poly,BF11_10,svr_poly,0.435266657,0.606767555,5219.9161
BF12_1svr_poly,BF12_1,svr_poly,-0.570570611,0.606767555,11.9317
BF12_2svr_poly,BF12_2,svr_poly,-5.101814867,0.606767555,6843.4387
BF12_3svr_poly,BF12_3,svr_poly,0.340235639,0.606767555,18149.3629
BF12_4svr_poly,BF12_4,svr_poly,0.527489165,0.606767555,38364.2848
BF12_5svr_poly,BF12_5,svr_poly,0.532281077,0.606767555,45794.83
BF12_6svr_poly,BF12_6,svr_poly,0.641465851,0.606767555,55276.5373
BF12_7svr_poly,BF12_7,svr_poly,0.515900231,0.606767555,58632.091
BF12_8svr_poly,BF12_8,svr_poly,0.68245179,0.606767555,60396.6382
BF12_9svr_poly,BF12_9,svr_poly,0.593386979,0.606767555,69007.241
BF12_10svr_poly,BF12_10,svr_poly,0.625056403,0.606767555,77007.4537
BF13_1svr_poly,BF13_1,svr_poly,0.032958954,0.606767555,28.1317
BF13_2svr_poly,BF13_2,svr_poly,-2.912555335,0.606767555,3014.2928
BF13_3svr_poly,BF13_3,svr_poly,-0.08042681,0.606767555,119862.159
BF13_4svr_poly,BF13_4,svr_poly,0.551817564,0.606767555,170309.8982
BF13_5svr_poly,BF13_5,svr_poly,0.634215158,0.606767555,320352.4624
BF13_6svr_poly,BF13_6,svr_poly,0.702617329,0.606767555,356333.9582
BF13_7svr_poly,BF13_7,svr_poly,0.679123784,0.606767555,340519.5584
BF13_8svr_poly,BF13_8,svr_poly,0.718287603,0.606767555,342962.9714
BF13_9svr_poly,BF13_9,svr_poly,0.712984246,0.606767555,402367.4262
BF13_10svr_poly,BF13_10,svr_poly,0.757785434,0.606767555,392821.8188
BF14_1svr_poly,BF14_1,svr_poly,-150.8131235,0.606767555,0.8389
BF14_2svr_poly,BF14_2,svr_poly,-25.72004043,0.606767555,4.370200011
BF14_3svr_poly,BF14_3,svr_poly,-0.014584439,0.606767555,43.72949999
BF14_4svr_poly,BF14_4,svr_poly,-12.93550965,0.606767555,324.3533
BF14_5svr_poly,BF14_5,svr_poly,-12.64461555,0.606767555,454.1459
BF14_6svr_poly,BF14_6,svr_poly,-10.51036266,0.606767555,638.5332
BF14_7svr_poly,BF14_7,svr_poly,-1.087976273,0.606767555,406.8557
BF14_8svr_poly,BF14_8,svr_poly,-0.22599506,0.606767555,719.3724
BF14_9svr_poly,BF14_9,svr_poly,0.137172731,0.606767555,1069.1349
BF14_10svr_poly,BF14_10,svr_poly,0.054334917,0.606767555,774.8894
BF15_1svr_poly,BF15_1,svr_poly,-5.727030325,0.606767555,0.945199994
BF15_2svr_poly,BF15_2,svr_poly,-1.51945135,0.606767555,4.157899995
BF15_3svr_poly,BF15_3,svr_poly,-2.116014782,0.606767555,26.7133
BF15_4svr_poly,BF15_4,svr_poly,-0.252770472,0.606767555,118.4736
BF15_5svr_poly,BF15_5,svr_poly,-0.765574267,0.606767555,216.7431
BF15_6svr_poly,BF15_6,svr_poly,-0.918642683,0.606767555,194.5067
BF15_7svr_poly,BF15_7,svr_poly,-0.55262379,0.606767555,197.0176
BF15_8svr_poly,BF15_8,svr_poly,-0.19373301,0.606767555,297.4078
BF15_9svr_poly,BF15_9,svr_poly,-0.308544221,0.606767555,381.332
BF15_10svr_poly,BF15_10,svr_poly,-0.359439691,0.606767555,507.1074
BF16_1svr_poly,BF16_1,svr_poly,-123.0719442,0.606767555,0.703099999
BF16_2svr_poly,BF16_2,svr_poly,-29.24011569,0.606767555,22.82780001
BF16_3svr_poly,BF16_3,svr_poly,0.01849582,0.606767555,44.1223
BF16_4svr_poly,BF16_4,svr_poly,-0.744076438,0.606767555,295.056
BF16_5svr_poly,BF16_5,svr_poly,-1.837460881,0.606767555,529.8542
BF16_6svr_poly,BF16_6,svr_poly,-0.272070777,0.606767555,525.0916
BF16_7svr_poly,BF16_7,svr_poly,-0.319759112,0.606767555,567.9009
BF16_8svr_poly,BF16_8,svr_poly,-0.862880916,0.606767555,535.9253
BF16_9svr_poly,BF16_9,svr_poly,-0.383673286,0.606767555,641.0611
BF16_10svr_poly,BF16_10,svr_poly,0.025904601,0.606767555,748.4235
BF17_1svr_poly,BF17_1,svr_poly,0.623630196,0.606767555,0.733000008
BF17_2svr_poly,BF17_2,svr_poly,0.962725435,0.606767555,6.847400007
BF17_3svr_poly,BF17_3,svr_poly,0.976191361,0.606767555,9.518899991
BF17_4svr_poly,BF17_4,svr_poly,0.984375556,0.606767555,11.30760001
BF17_5svr_poly,BF17_5,svr_poly,0.988710659,0.606767555,13.2194
BF17_6svr_poly,BF17_6,svr_poly,0.991995992,0.606767555,15.4096
BF17_7svr_poly,BF17_7,svr_poly,0.993029311,0.606767555,21.1751
BF17_8svr_poly,BF17_8,svr_poly,0.995791276,0.606767555,22.51589999
BF17_9svr_poly,BF17_9,svr_poly,0.994295603,0.606767555,26.60509999
BF17_10svr_poly,BF17_10,svr_poly,0.995499615,0.606767555,33.90969997
BF18_1svr_poly,BF18_1,svr_poly,0.85063087,0.606767555,8.781600001
BF18_2svr_poly,BF18_2,svr_poly,0.951223961,0.606767555,23.4426
BF18_3svr_poly,BF18_3,svr_poly,0.975765647,0.606767555,34.15969999
BF18_4svr_poly,BF18_4,svr_poly,0.988626422,0.606767555,64.7288
BF18_5svr_poly,BF18_5,svr_poly,0.989459673,0.606767555,84.6764
BF18_6svr_poly,BF18_6,svr_poly,0.991442826,0.606767555,100.9474
BF18_7svr_poly,BF18_7,svr_poly,0.993003319,0.606767555,138.0443
BF18_8svr_poly,BF18_8,svr_poly,0.993558587,0.606767555,134.7951
BF18_9svr_poly,BF18_9,svr_poly,0.994049734,0.606767555,148.6008
BF18_10svr_poly,BF18_10,svr_poly,0.99488454,0.606767555,163.3076
BF19_1svr_poly,BF19_1,svr_poly,0.661577094,0.606767555,29.3061
BF19_2svr_poly,BF19_2,svr_poly,0.939228412,0.606767555,119.2871
BF19_3svr_poly,BF19_3,svr_poly,0.970355396,0.606767555,357.5587
BF19_4svr_poly,BF19_4,svr_poly,0.98230138,0.606767555,528.8838
BF19_5svr_poly,BF19_5,svr_poly,0.987520735,0.606767555,481.332
BF19_6svr_poly,BF19_6,svr_poly,0.990173717,0.606767555,589.9546
BF19_7svr_poly,BF19_7,svr_poly,0.99129867,0.606767555,528.4226
BF19_8svr_poly,BF19_8,svr_poly,0.993112902,0.606767555,413.5287
BF19_9svr_poly,BF19_9,svr_poly,0.993102969,0.606767555,621.8865
BF19_10svr_poly,BF19_10,svr_poly,0.993956834,0.606767555,742.0502
BF20_1svr_poly,BF20_1,svr_poly,-7.564007999,0.606767555,0.885400004
BF20_2svr_poly,BF20_2,svr_poly,-2.297992393,0.606767555,10.9157
BF20_3svr_poly,BF20_3,svr_poly,-0.728204379,0.606767555,29.87900001
BF20_4svr_poly,BF20_4,svr_poly,-0.646955663,0.606767555,142.1052
BF20_5svr_poly,BF20_5,svr_poly,-0.886833266,0.606767555,159.9092
BF20_6svr_poly,BF20_6,svr_poly,0.045803541,0.606767555,309.8209
BF20_7svr_poly,BF20_7,svr_poly,0.209225405,0.606767555,312.358
BF20_8svr_poly,BF20_8,svr_poly,-0.128778713,0.606767555,271.5256
BF20_9svr_poly,BF20_9,svr_poly,0.161805588,0.606767555,306.0772
BF20_10svr_poly,BF20_10,svr_poly,0.264866551,0.606767555,691.2997
BF21_1svr_poly,BF21_1,svr_poly,0.435214911,0.606767555,0.533500002
BF21_2svr_poly,BF21_2,svr_poly,0.635160133,0.606767555,6.943500004
BF21_3svr_poly,BF21_3,svr_poly,0.66352007,0.606767555,68.49010001
BF21_4svr_poly,BF21_4,svr_poly,0.557626344,0.606767555,314.8807
BF21_5svr_poly,BF21_5,svr_poly,0.647433752,0.606767555,429.5517
BF21_6svr_poly,BF21_6,svr_poly,0.789258535,0.606767555,454.6875
BF21_7svr_poly,BF21_7,svr_poly,0.855871549,0.606767555,611.6144
BF21_8svr_poly,BF21_8,svr_poly,0.827340547,0.606767555,707.8545
BF21_9svr_poly,BF21_9,svr_poly,0.789606352,0.606767555,789.9462
BF21_10svr_poly,BF21_10,svr_poly,0.775714653,0.606767555,658.4833
BF22_1svr_poly,BF22_1,svr_poly,-6.372310855,0.606767555,1.319100003
BF22_2svr_poly,BF22_2,svr_poly,-3.82601915,0.606767555,908.1846
BF22_3svr_poly,BF22_3,svr_poly,-1.522337379,0.606767555,1770.1561
BF22_4svr_poly,BF22_4,svr_poly,0.104748411,0.606767555,2844.5922
BF22_5svr_poly,BF22_5,svr_poly,0.154554762,0.606767555,3433.4709
BF22_6svr_poly,BF22_6,svr_poly,0.158872405,0.606767555,5077.6393
BF22_7svr_poly,BF22_7,svr_poly,0.224464046,0.606767555,4240.3208
BF22_8svr_poly,BF22_8,svr_poly,0.46647524,0.606767555,6340.4815
BF22_9svr_poly,BF22_9,svr_poly,0.244058139,0.606767555,5643.3396
BF22_10svr_poly,BF22_10,svr_poly,0.300788642,0.606767555,6307.9491
BF23_1svr_poly,BF23_1,svr_poly,-3.656061723,0.606767555,27.1156
BF23_2svr_poly,BF23_2,svr_poly,-3.908705902,0.606767555,5460.4048
BF23_3svr_poly,BF23_3,svr_poly,-1.877229405,0.606767555,21116.2706
BF23_4svr_poly,BF23_4,svr_poly,-0.588876267,0.606767555,30173.4816
BF23_5svr_poly,BF23_5,svr_poly,0.107781348,0.606767555,51755.7883
BF23_6svr_poly,BF23_6,svr_poly,0.093725321,0.606767555,71766.5235
BF23_7svr_poly,BF23_7,svr_poly,0.210791212,0.606767555,65664.3793
BF23_8svr_poly,BF23_8,svr_poly,0.127706778,0.606767555,56284.0236
BF23_9svr_poly,BF23_9,svr_poly,0.217401645,0.606767555,71944.8925
BF23_10svr_poly,BF23_10,svr_poly,0.29522264,0.606767555,80726.3604
BF24_1svr_poly,BF24_1,svr_poly,-1.087808268,0.606767555,45.6409
BF24_2svr_poly,BF24_2,svr_poly,-2.413186573,0.606767555,2047.6881
BF24_3svr_poly,BF24_3,svr_poly,-2.084193559,0.606767555,76874.2656
BF24_4svr_poly,BF24_4,svr_poly,-0.964788618,0.606767555,192508.261
BF24_5svr_poly,BF24_5,svr_poly,-0.183118394,0.606767555,249308.2065
BF24_6svr_poly,BF24_6,svr_poly,-0.104956982,0.606767555,250324.1722
BF24_7svr_poly,BF24_7,svr_poly,0.10831356,0.606767555,316873.1779
BF24_8svr_poly,BF24_8,svr_poly,0.22682735,0.606767555,380674.2015
BF24_9svr_poly,BF24_9,svr_poly,0.162600911,0.606767555,432913.0609
BF24_10svr_poly,BF24_10,svr_poly,0.242948087,0.606767555,492188.2343
BF25_1svr_poly,BF25_1,svr_poly,-85.78270197,0.606767555,1.04209999
BF25_2svr_poly,BF25_2,svr_poly,-238.6280412,0.606767555,5.472599994
BF25_3svr_poly,BF25_3,svr_poly,-0.137794223,0.606767555,58.18910002
BF25_4svr_poly,BF25_4,svr_poly,-0.976976142,0.606767555,344.5228
BF25_5svr_poly,BF25_5,svr_poly,-0.344101487,0.606767555,372.9156
BF25_6svr_poly,BF25_6,svr_poly,-0.672539552,0.606767555,395.371
BF25_7svr_poly,BF25_7,svr_poly,-0.380436979,0.606767555,475.4766
BF25_8svr_poly,BF25_8,svr_poly,-0.1333824,0.606767555,1023.5428
BF25_9svr_poly,BF25_9,svr_poly,-0.374863989,0.606767555,490.8465
BF25_10svr_poly,BF25_10,svr_poly,-0.117090506,0.606767555,793.2751
BF26_1svr_poly,BF26_1,svr_poly,-242.7902202,0.606767555,0.713300004
BF26_2svr_poly,BF26_2,svr_poly,-1799.017079,0.606767555,4.783199984
BF26_3svr_poly,BF26_3,svr_poly,-30.52340235,0.606767555,33.64190001
BF26_4svr_poly,BF26_4,svr_poly,-6.770780686,0.606767555,276.7908
BF26_5svr_poly,BF26_5,svr_poly,-15.62342045,0.606767555,732.4895
BF26_6svr_poly,BF26_6,svr_poly,-0.323865394,0.606767555,552.4301
BF26_7svr_poly,BF26_7,svr_poly,-0.374366454,0.606767555,783.4894
BF26_8svr_poly,BF26_8,svr_poly,-0.013982107,0.606767555,828.7572
BF26_9svr_poly,BF26_9,svr_poly,-0.041513792,0.606767555,972.5632
BF26_10svr_poly,BF26_10,svr_poly,-0.270797276,0.606767555,1209.35
BF27_1svr_poly,BF27_1,svr_poly,-4.544893255,0.606767555,1.059599992
BF27_2svr_poly,BF27_2,svr_poly,-1.630019026,0.606767555,969.2739
BF27_3svr_poly,BF27_3,svr_poly,-1.343444208,0.606767555,1528.2873
BF27_4svr_poly,BF27_4,svr_poly,-1.205128088,0.606767555,2206.0432
BF27_5svr_poly,BF27_5,svr_poly,-0.425232396,0.606767555,2963.2009
BF27_6svr_poly,BF27_6,svr_poly,-0.355736297,0.606767555,3602.588
BF27_7svr_poly,BF27_7,svr_poly,-0.366593687,0.606767555,3506.9498
BF27_8svr_poly,BF27_8,svr_poly,-0.30640074,0.606767555,4928.1376
BF27_9svr_poly,BF27_9,svr_poly,-0.158120835,0.606767555,5118.7877
BF27_10svr_poly,BF27_10,svr_poly,-0.243912078,0.606767555,4914.8536
BF28_1svr_poly,BF28_1,svr_poly,-0.959504968,0.606767555,19.8489
BF28_2svr_poly,BF28_2,svr_poly,-10.03527251,0.606767555,3458.2887
BF28_3svr_poly,BF28_3,svr_poly,-3.508625349,0.606767555,17349.6803
BF28_4svr_poly,BF28_4,svr_poly,-2.021624496,0.606767555,20933.9268
BF28_5svr_poly,BF28_5,svr_poly,-0.51451116,0.606767555,37289.6682
BF28_6svr_poly,BF28_6,svr_poly,-0.394804682,0.606767555,47341.1869
BF28_7svr_poly,BF28_7,svr_poly,-0.190732898,0.606767555,59717.046
BF28_8svr_poly,BF28_8,svr_poly,-0.393767187,0.606767555,54075.8614
BF28_9svr_poly,BF28_9,svr_poly,-0.297910556,0.606767555,59081.4756
BF28_10svr_poly,BF28_10,svr_poly,-0.348481552,0.606767555,62740.2699
BF29_1svr_poly,BF29_1,svr_poly,-4.801366363,0.606767555,54.3019
BF29_2svr_poly,BF29_2,svr_poly,-3.64816062,0.606767555,2349.5007
BF29_3svr_poly,BF29_3,svr_poly,-5.066627947,0.606767555,62855.1309
BF29_4svr_poly,BF29_4,svr_poly,-1.587816198,0.606767555,124229.5926
BF29_5svr_poly,BF29_5,svr_poly,-1.178220042,0.606767555,175610.7274
BF29_6svr_poly,BF29_6,svr_poly,-0.766009988,0.606767555,233987.1236
BF29_7svr_poly,BF29_7,svr_poly,-0.519772191,0.606767555,254232.8158
BF29_8svr_poly,BF29_8,svr_poly,-0.416253885,0.606767555,311414.8795
BF29_9svr_poly,BF29_9,svr_poly,-0.382621567,0.606767555,347367.9026
BF29_10svr_poly,BF29_10,svr_poly,-0.262973596,0.606767555,416107.0232
BF30_1svr_poly,BF30_1,svr_poly,-390.0510769,0.606767555,1.148399999
BF30_2svr_poly,BF30_2,svr_poly,-1.697378714,0.606767555,11.42069999
BF30_3svr_poly,BF30_3,svr_poly,-0.418175276,0.606767555,25.8795
BF30_4svr_poly,BF30_4,svr_poly,-0.653607965,0.606767555,359.4448
BF30_5svr_poly,BF30_5,svr_poly,-1.284804767,0.606767555,485.6604
BF30_6svr_poly,BF30_6,svr_poly,0.032684871,0.606767555,728.4874
BF30_7svr_poly,BF30_7,svr_poly,0.002272855,0.606767555,664.9579
BF30_8svr_poly,BF30_8,svr_poly,0.143538125,0.606767555,741.4878
BF30_9svr_poly,BF30_9,svr_poly,-0.010481898,0.606767555,1184.0665
BF30_10svr_poly,BF30_10,svr_poly,0.167338187,0.606767555,870.5654
BF31_1svr_poly,BF31_1,svr_poly,0.729515976,0.606767555,0.555299994
BF31_2svr_poly,BF31_2,svr_poly,0.959658875,0.606767555,0.726899991
BF31_3svr_poly,BF31_3,svr_poly,0.974714534,0.606767555,0.795200001
BF31_4svr_poly,BF31_4,svr_poly,0.986493482,0.606767555,3.249300004
BF31_5svr_poly,BF31_5,svr_poly,0.989461918,0.606767555,4.125499996
BF31_6svr_poly,BF31_6,svr_poly,0.987081894,0.606767555,3.915500027
BF31_7svr_poly,BF31_7,svr_poly,0.994527895,0.606767555,4.2847
BF31_8svr_poly,BF31_8,svr_poly,0.993089132,0.606767555,6.419800018
BF31_9svr_poly,BF31_9,svr_poly,0.99511045,0.606767555,5.773500001
BF31_10svr_poly,BF31_10,svr_poly,0.99459433,0.606767555,5.150400029
BF32_1svr_poly,BF32_1,svr_poly,0.590208621,0.606767555,0.658499994
BF32_2svr_poly,BF32_2,svr_poly,0.783244023,0.606767555,0.704300008
BF32_3svr_poly,BF32_3,svr_poly,0.975566999,0.606767555,0.718900017
BF32_4svr_poly,BF32_4,svr_poly,0.992423679,0.606767555,3.035900023
BF32_5svr_poly,BF32_5,svr_poly,0.989620984,0.606767555,3.467299975
BF32_6svr_poly,BF32_6,svr_poly,0.994113649,0.606767555,3.298599971
BF32_7svr_poly,BF32_7,svr_poly,0.994417056,0.606767555,4.344800007
BF32_8svr_poly,BF32_8,svr_poly,0.99442765,0.606767555,5.551800001
BF32_9svr_poly,BF32_9,svr_poly,0.99506317,0.606767555,5.17970002
BF32_10svr_poly,BF32_10,svr_poly,0.995229935,0.606767555,6.275999971
BF33_1svr_poly,BF33_1,svr_poly,-3.007897023,0.606767555,0.540499997
BF33_2svr_poly,BF33_2,svr_poly,0.977110752,0.606767555,0.598300001
BF33_3svr_poly,BF33_3,svr_poly,0.98363258,0.606767555,0.949199995
BF33_4svr_poly,BF33_4,svr_poly,0.987842547,0.606767555,3.313899986
BF33_5svr_poly,BF33_5,svr_poly,0.990485545,0.606767555,2.999100034
BF33_6svr_poly,BF33_6,svr_poly,0.994355893,0.606767555,3.917000009
BF33_7svr_poly,BF33_7,svr_poly,0.992418226,0.606767555,6.375199984
BF33_8svr_poly,BF33_8,svr_poly,0.994386512,0.606767555,5.996699983
BF33_9svr_poly,BF33_9,svr_poly,0.994929961,0.606767555,4.937399994
BF33_10svr_poly,BF33_10,svr_poly,0.995358177,0.606767555,5.48820004
BF34_1svr_poly,BF34_1,svr_poly,-4.703828673,0.606767555,0.657800003
BF34_2svr_poly,BF34_2,svr_poly,-0.784833281,0.606767555,22.3936
BF34_3svr_poly,BF34_3,svr_poly,0.744430435,0.606767555,22.6981
BF34_4svr_poly,BF34_4,svr_poly,0.872883906,0.606767555,529.6229
BF34_5svr_poly,BF34_5,svr_poly,0.794853327,0.606767555,398.3022
BF34_6svr_poly,BF34_6,svr_poly,0.743157949,0.606767555,451.1156
BF34_7svr_poly,BF34_7,svr_poly,0.764706074,0.606767555,594.8441
BF34_8svr_poly,BF34_8,svr_poly,0.789298155,0.606767555,1153.4921
BF34_9svr_poly,BF34_9,svr_poly,0.67460849,0.606767555,972.2773
BF34_10svr_poly,BF34_10,svr_poly,0.798614283,0.606767555,1076.177
BF35_1svr_poly,BF35_1,svr_poly,-2.133195547,0.606767555,5.077200025
BF35_2svr_poly,BF35_2,svr_poly,0.942574979,0.606767555,13.51430002
BF35_3svr_poly,BF35_3,svr_poly,0.984822016,0.606767555,17.67670001
BF35_4svr_poly,BF35_4,svr_poly,0.989572385,0.606767555,23.71789998
BF35_5svr_poly,BF35_5,svr_poly,0.992221828,0.606767555,30.16650002
BF35_6svr_poly,BF35_6,svr_poly,0.992840946,0.606767555,43.55690004
BF35_7svr_poly,BF35_7,svr_poly,0.994224593,0.606767555,54.4125
BF35_8svr_poly,BF35_8,svr_poly,0.993829487,0.606767555,58.46790002
BF35_9svr_poly,BF35_9,svr_poly,0.994506386,0.606767555,80.80810001
BF35_10svr_poly,BF35_10,svr_poly,0.995386184,0.606767555,73.06809998
BF36_1svr_poly,BF36_1,svr_poly,0.692916149,0.606767555,12.2466
BF36_2svr_poly,BF36_2,svr_poly,0.951496609,0.606767555,37.16079998
BF36_3svr_poly,BF36_3,svr_poly,0.976194062,0.606767555,70.16730001
BF36_4svr_poly,BF36_4,svr_poly,0.985620174,0.606767555,97.41049998
BF36_5svr_poly,BF36_5,svr_poly,0.989544306,0.606767555,114.1251
BF36_6svr_poly,BF36_6,svr_poly,0.990386183,0.606767555,164.6441
BF36_7svr_poly,BF36_7,svr_poly,0.992109576,0.606767555,187.7177
BF36_8svr_poly,BF36_8,svr_poly,0.993782854,0.606767555,222.605
BF36_9svr_poly,BF36_9,svr_poly,0.993816224,0.606767555,240.2326
BF36_10svr_poly,BF36_10,svr_poly,0.994590894,0.606767555,273.7501
BF37_1svr_poly,BF37_1,svr_poly,0.548229993,0.606767555,5.710999991
BF37_2svr_poly,BF37_2,svr_poly,0.935047466,0.606767555,8.388100003
BF37_3svr_poly,BF37_3,svr_poly,0.976224936,0.606767555,17.16830001
BF37_4svr_poly,BF37_4,svr_poly,0.982544671,0.606767555,21.14200001
BF37_5svr_poly,BF37_5,svr_poly,0.989533491,0.606767555,27.90980002
BF37_6svr_poly,BF37_6,svr_poly,0.992196915,0.606767555,36.20519998
BF37_7svr_poly,BF37_7,svr_poly,0.993134661,0.606767555,38.31979999
BF37_8svr_poly,BF37_8,svr_poly,0.993439004,0.606767555,48.92880001
BF37_9svr_poly,BF37_9,svr_poly,0.994220815,0.606767555,54.06420003
BF37_10svr_poly,BF37_10,svr_poly,0.995378614,0.606767555,65.0306
BF38_1svr_poly,BF38_1,svr_poly,0.582769139,0.606767555,13.64200001
BF38_2svr_poly,BF38_2,svr_poly,0.960162894,0.606767555,35.25870002
BF38_3svr_poly,BF38_3,svr_poly,0.976034733,0.606767555,70.687
BF38_4svr_poly,BF38_4,svr_poly,0.985323806,0.606767555,108.0101
BF38_5svr_poly,BF38_5,svr_poly,0.988115574,0.606767555,146.3516
BF38_6svr_poly,BF38_6,svr_poly,0.99110022,0.606767555,142.2096
BF38_7svr_poly,BF38_7,svr_poly,0.992720596,0.606767555,179.7559
BF38_8svr_poly,BF38_8,svr_poly,0.992898584,0.606767555,199.9638
BF38_9svr_poly,BF38_9,svr_poly,0.993622024,0.606767555,243.5538
BF38_10svr_poly,BF38_10,svr_poly,0.994602433,0.606767555,264.7147
BF39_1svr_poly,BF39_1,svr_poly,0.356720147,0.606767555,0.847100018
BF39_2svr_poly,BF39_2,svr_poly,0.876629488,0.606767555,1.198399987
BF39_3svr_poly,BF39_3,svr_poly,0.980740255,0.606767555,0.965300016
BF39_4svr_poly,BF39_4,svr_poly,0.861414293,0.606767555,4.477800103
BF39_5svr_poly,BF39_5,svr_poly,0.983647227,0.606767555,4.744200036
BF39_6svr_poly,BF39_6,svr_poly,0.97919098,0.606767555,4.175400012
BF39_7svr_poly,BF39_7,svr_poly,0.990998031,0.606767555,5.001300044
BF39_8svr_poly,BF39_8,svr_poly,0.9905145,0.606767555,7.875800016
BF39_9svr_poly,BF39_9,svr_poly,0.992531814,0.606767555,12.75390005
BF39_10svr_poly,BF39_10,svr_poly,0.993859609,0.606767555,11.61400005
BF40_1svr_poly,BF40_1,svr_poly,0.683106411,0.606767555,1.402399997
BF40_2svr_poly,BF40_2,svr_poly,0.984074874,0.606767555,0.96070001
BF40_3svr_poly,BF40_3,svr_poly,0.987655932,0.606767555,1.319499977
BF40_4svr_poly,BF40_4,svr_poly,0.970497095,0.606767555,4.370600014
BF40_5svr_poly,BF40_5,svr_poly,0.975615135,0.606767555,4.302899993
BF40_6svr_poly,BF40_6,svr_poly,0.974257629,0.606767555,4.071700008
BF40_7svr_poly,BF40_7,svr_poly,0.988820676,0.606767555,3.583499987
BF40_8svr_poly,BF40_8,svr_poly,0.994842843,0.606767555,5.997400061
BF40_9svr_poly,BF40_9,svr_poly,0.993663376,0.606767555,5.262900057
BF40_10svr_poly,BF40_10,svr_poly,0.995648463,0.606767555,4.429399996
BF41_1svr_poly,BF41_1,svr_poly,0.870092028,0.606767555,0.739100011
BF41_2svr_poly,BF41_2,svr_poly,0.694360674,0.606767555,1.019000018
BF41_3svr_poly,BF41_3,svr_poly,0.986113673,0.606767555,1.289700012
BF41_4svr_poly,BF41_4,svr_poly,0.984672675,0.606767555,494.6515
BF41_5svr_poly,BF41_5,svr_poly,0.971776758,0.606767555,6.488700019
BF41_6svr_poly,BF41_6,svr_poly,0.988637467,0.606767555,6.843299954
BF41_7svr_poly,BF41_7,svr_poly,0.962419826,0.606767555,1343.9445
BF41_8svr_poly,BF41_8,svr_poly,0.987461758,0.606767555,2779.3886
BF41_9svr_poly,BF41_9,svr_poly,0.983008847,0.606767555,3974.3403
BF41_10svr_poly,BF41_10,svr_poly,0.991649006,0.606767555,4248.1704
BF42_1svr_poly,BF42_1,svr_poly,-102.9534553,0.606767555,0.742100005
BF42_2svr_poly,BF42_2,svr_poly,-0.134609061,0.606767555,10.3657
BF42_3svr_poly,BF42_3,svr_poly,-0.527557516,0.606767555,51.98079997
BF42_4svr_poly,BF42_4,svr_poly,-673.4494951,0.606767555,330.6694
BF42_5svr_poly,BF42_5,svr_poly,-0.078573979,0.606767555,709.7104
BF42_6svr_poly,BF42_6,svr_poly,-0.122928441,0.606767555,716.0331001
BF42_7svr_poly,BF42_7,svr_poly,-0.237724481,0.606767555,1057.4286
BF42_8svr_poly,BF42_8,svr_poly,0.605379889,0.606767555,744.5725
BF42_9svr_poly,BF42_9,svr_poly,0.142852067,0.606767555,1066.0224
BF42_10svr_poly,BF42_10,svr_poly,-0.052560255,0.606767555,855.8048
BF43_1svr_poly,BF43_1,svr_poly,-41.49219858,0.606767555,1.068200014
BF43_2svr_poly,BF43_2,svr_poly,-4.498882799,0.606767555,6.286399992
BF43_3svr_poly,BF43_3,svr_poly,0.316867585,0.606767555,21.86779998
BF43_4svr_poly,BF43_4,svr_poly,-0.740771454,0.606767555,294.1745
BF43_5svr_poly,BF43_5,svr_poly,-0.246322568,0.606767555,310.1672
BF43_6svr_poly,BF43_6,svr_poly,0.383989933,0.606767555,677.6612
BF43_7svr_poly,BF43_7,svr_poly,0.208690384,0.606767555,478.6665
BF43_8svr_poly,BF43_8,svr_poly,0.470646624,0.606767555,827.9261
BF43_9svr_poly,BF43_9,svr_poly,0.551356824,0.606767555,654.139
BF43_10svr_poly,BF43_10,svr_poly,0.495637152,0.606767555,805.8698
BF44_1svr_poly,BF44_1,svr_poly,-6679.507344,0.606767555,0.703200029
BF44_2svr_poly,BF44_2,svr_poly,-30.48535888,0.606767555,22.02420001
BF44_3svr_poly,BF44_3,svr_poly,-1.644982993,0.606767555,59.64009996
BF44_4svr_poly,BF44_4,svr_poly,-1075.323285,0.606767555,248.6685
BF44_5svr_poly,BF44_5,svr_poly,-7.206972459,0.606767555,349.1859
BF44_6svr_poly,BF44_6,svr_poly,-1.222863733,0.606767555,314.6058
BF44_7svr_poly,BF44_7,svr_poly,0.012209836,0.606767555,533.7119
BF44_8svr_poly,BF44_8,svr_poly,-0.064622842,0.606767555,674.2172
BF44_9svr_poly,BF44_9,svr_poly,-0.06176864,0.606767555,1041.0754
BF44_10svr_poly,BF44_10,svr_poly,0.07475219,0.606767555,597.6381999
BF45_1svr_poly,BF45_1,svr_poly,-28.28335784,0.606767555,23.88379999
